"PI","Entry","Country","Day","TRL","PRL","LRL","MSL","LSLPL","MAX","LED","PER","DIA","VOL","SurfaceArea","TRLUpper","TRLLower","CM","CMT","CMM","CMB","CP","CPT","CPM","CPB","CVA","DEP","WID","NWA","LRB","NLR","IRB","TRArea","TRAUpper","TRALower","RHZO","SOL","SOL2","LRA","ImageFlag","SDW","RDW","RSR","TDW","TRL_GR"
"PI425814","339","Korea",18,253.930810463389,44.3335279603033,210.083197655309,2.93149890912643,1.55292695292405,14.0738464450858,2.10413069746132,397.590410213644,0.245505324616602,263.882887445548,32.6255432736637,171.445209998561,82.6606698130579,0.287883577103589,0.159487634886768,0.446261042255997,0.752228026412732,0.467707933920517,0.218488669161419,0.49244552126261,0.787125886209215,474.39590053208,38.5308151584936,21.3480828155192,3.09399155996332,144.061826661634,100.327156313624,90.8968453473913,33.2204762734303,22.7835851006765,9.89508302988443,5155.20981189208,0.00717336371411313,143.89508548391,49.9558810744619,0.999738752947482,0.074651228995589,0.0365631517935807,0.511759336023444,0.115324347008427,26.9276768744361
"PI425818","342","Korea",18,274.642814942681,44.2892056683438,232.428719273031,3.74343164758412,1.41057947243965,15.0808367081104,2.28520462112021,417.674392131806,0.264815204718862,325.531940285354,33.23256894596,191.485128207234,84.8571622817636,0.30084021590117,0.172325636084714,0.469125031155824,0.75250066934303,0.488113636324517,0.215659525044877,0.495417834488715,0.790529182703999,538.771145499744,38.7838521981509,23.8880529207723,3.3947995723771,143.107537117013,101.11095676165,85.1976784516277,41.0747509255309,28.8917186828906,11.4781000918531,5572.29092190354,0.00711969892982221,145.036744436242,51.9888958074309,0.999738752947482,0.0697802918438897,0.0352487063478388,0.51253856933832,0.107110677219225,27.0117981816379
"PI425822","343","Philippines",18,230.854197421767,43.8335134529336,190.244220629694,2.87930790680791,1.47726507410662,12.3075338236272,1.99557861967862,385.116328134904,0.252409182481296,288.311353227805,34.68579459523,152.022945247812,79.2273802277694,0.278699576266328,0.1575670926618,0.446200411352844,0.752447689733263,0.467952972925369,0.212728521899056,0.489265042014788,0.787123034792984,472.446801820951,39.018742686506,20.9889350449094,2.88635229776688,138.641938087584,99.1865822436278,85.7472455039294,31.7140105724484,20.8713731509645,10.3769138269965,4823.2832619674,0.00704845525925765,149.051416786482,51.7833330450024,0.999738752947482,0.0449404199851225,0.0248383478007399,0.525012142149579,0.069407368829352,25.3178329683153
"PI425823","344","Philippines",18,221.596127934698,42.5100868730273,180.826919845001,2.96314060944039,1.38287402443989,12.9019295222793,2.48699928308539,363.277211291509,0.24126698706889,250.9969000247,30.9930396833484,152.083863470307,70.0695915736413,0.272550095868869,0.168963433692351,0.436017496080789,0.752324832844556,0.460501587607494,0.218874499073981,0.489468751915853,0.791387437237604,405.42558948599,37.6672978878009,18.9160423023871,2.74064580686409,139.525902465521,95.8572130253253,79.5340471598795,28.9770550664236,19.9228778951492,8.75621636001187,4515.45183358225,0.00715176123742177,144.643838071339,51.8406649176137,0.999738752947482,0.0448418042839287,0.0237416399261002,0.503626992374486,0.0674816343374647,25.0704018539032
"PI425824","345","Philippines",18,248.497862485215,43.2796311280524,206.476955835925,3.2626630698123,1.50696508547053,13.7104352840784,1.94348044841564,391.801420581476,0.251132867762521,286.768086360881,33.3081251029771,174.540840806604,78.4954561135643,0.271589977040591,0.165305221325013,0.430222021666808,0.752868542220065,0.478206972151864,0.213154141301347,0.491659055280404,0.790831778251744,470.863254813835,38.2910685040459,22.426844725131,3.03601624875513,140.772196146735,99.4344290636016,88.2494453206395,32.4138789587791,22.277008254883,9.74914039958564,5036.49840921244,0.00714389292596086,144.495143410458,49.544367299696,0.999738752947482,0.0501709119381427,0.0275082618806798,0.525681371094537,0.0784030513584796,25.1416708435903
"PI425832","346","Philippines",18,215.220667391176,44.04789720817,171.99979566274,2.65652703654808,1.42966095169051,11.2163398640354,2.17643493952912,360.528668128669,0.246213288130444,260.313569338157,32.9871325190955,145.70941628025,70.5619001317645,0.272975443695339,0.167842018722968,0.452425868626255,0.753166816162944,0.466751724840493,0.216392527964326,0.494017576752263,0.792025329005902,410.058522499239,38.7368676593448,18.154724656224,2.67975042538881,137.80982938792,99.6492289778768,83.5697734864958,29.3201761452698,19.6446935796436,9.20861184188485,4439.90006528536,0.00706598206008858,148.042190564613,50.9927017816062,0.999738752947482,0.0467392556390508,0.0228148267157089,0.496699155571803,0.0687762488650376,24.8039123388229
"PI425840","347","Pakistan",18,248.154225862476,45.7197280243117,202.407535058551,3.08764978024087,1.43279125948285,12.538429432928,1.7931478058225,411.820821576033,0.250770995076291,291.3884330498,33.4430361634668,153.477957568281,92.7179950117002,0.294927483285994,0.173643973219915,0.447481732302858,0.752664481496444,0.475223509683482,0.214548612546936,0.48947698815752,0.790801071984296,491.067149799403,39.407814549978,20.688054164785,3.02759634644131,141.524859306142,100.115897470988,87.5949409924879,31.2751674440207,20.3132397982079,10.7885065862229,5156.07424829139,0.00702104863095978,148.98089781007,50.9417313083791,0.999738752947482,0.0501447451615873,0.0263139722179471,0.513765048822792,0.0764834719706292,25.5124011949254
"PI425841","348","Pakistan",18,225.539008311317,45.1486477475326,188.325431430235,2.76217987165619,1.48848428124471,12.384720792255,1.78306187991385,387.619715109724,0.242326490905399,257.938868835439,31.6646900540959,154.243029469762,76.0281210142282,0.282816124010655,0.169877366634097,0.442048541321056,0.752062303605996,0.451572691865562,0.217086059516638,0.488874838750866,0.785210728517939,446.768786462522,39.8190281304307,18.6951766923254,2.84613425077566,141.433062408691,100.070963886778,88.8912990160895,27.8852918600359,18.9128947802423,8.91594415658813,4835.61078718787,0.00707382559506265,146.978934595746,51.6206940828561,0.999738752947482,0.044593372881531,0.02566698251868,0.499565691874787,0.0699267581043255,26.0876189367165
"PI425842","349","Pakistan",18,241.853143610543,43.6033053459736,199.134565510883,2.87833856978873,1.52501077708338,13.0405020936172,2.22708202345385,391.316353182186,0.247629990708929,268.121729130181,32.581306261257,162.367214616106,76.7053965835845,0.280597054772022,0.168745884211542,0.436630748595679,0.752463488016364,0.469426073407578,0.215608919414788,0.492141750329278,0.789176522320078,441.506244171126,38.6165642908408,20.0052505735922,2.95224190511133,138.459897437622,98.9265006961201,87.2190873121663,32.1419378218534,21.8497364463227,9.82981462855535,4956.74577782109,0.00714160591114905,145.05573551601,50.901157282261,0.999738752947482,0.0466116947849123,0.0265235434773205,0.528316821260447,0.0733398876290524,25.0992073367238
"PI425891","353","Iran",18,252.915647382135,43.683446970449,209.586331575691,3.07142048063972,1.50343713966273,12.7348901472114,1.87503132321979,405.126138626746,0.242238923021632,260.419510619351,31.377860626488,161.896073667779,88.1948704995374,0.30481044407451,0.157965371307161,0.472029404581249,0.752085775782206,0.452276208295917,0.215935891503833,0.491589508582202,0.786715225203214,470.085228212109,38.8317337470859,19.7674019075445,3.06104519296012,141.336625639239,97.6269484097495,84.8635063366138,33.0333538308737,21.9385784068852,10.4145460794583,5168.1053204331,0.00713326861475625,145.054108443594,51.5375297194696,0.999738752947482,0.0802693724983394,0.0317455464565896,0.482314424879763,0.114813951363866,25.9682940911684
"PI425965","354","Iran",18,229.469864494025,42.8883606939582,188.224724371684,2.91537913103882,1.49432411522803,12.8184650256071,2.01477244452265,375.522644641967,0.251167869652657,269.514558715429,32.8254079715134,152.494353280077,77.408350961646,0.288006936457507,0.165796093224573,0.43979011436504,0.752432343963715,0.480949956597803,0.216651656181721,0.491561619994823,0.787946875151393,416.616804847231,37.9529341499874,19.4774880548867,2.82121525696897,138.66316365997,97.8709556206974,85.6660120254378,31.497220809692,21.1526627679187,9.91195274865851,4690.14418962225,0.00717650660530324,143.78859027661,50.0674940587242,0.999738752947482,0.049990466843789,0.0260630040268415,0.511422507914299,0.0763323125614792,25.1635247748404
"PI426029","356","Philippines",18,240.344819051282,43.1060049388929,198.623387770428,3.75326481836216,1.32880128405571,13.4253827136193,2.05252650267191,360.540343637881,0.244238642531591,257.54164652575,31.4931268041713,160.265302409544,80.2416724155176,0.295225374709727,0.176237210932162,0.443725318686184,0.752575836175868,0.476186025279512,0.218066172100912,0.489505803328134,0.79054447542788,450.576780471849,38.0997275864134,20.3387664170445,2.93424163768998,135.570700798891,96.30715038756,80.3141743432834,32.2221267524459,21.9646901475095,9.78153748933325,4897.93914961359,0.00714961185560769,144.741151873377,50.8000104029628,0.999738752947482,0.0603365969511773,0.0302579977868631,0.511558279728649,0.0920779143404508,25.5107203753496
"PI426042","359","Australia",18,253.001234164116,43.2296627284789,210.57937832532,3.33289863970914,1.44379804375029,14.8425984323634,2.21841748257996,386.409233521588,0.247446394683731,273.732876738301,33.100605653732,174.24394419299,80.541116688457,0.280109946132505,0.169991141196823,0.451988306708711,0.752369833025258,0.472275616211209,0.214531865473847,0.491166825649549,0.788460973272498,461.778035016879,38.0922010233164,21.7259046440827,3.11229104606047,145.453500923975,100.935182734634,87.3119111814059,33.1992767783719,22.8472069188031,9.83425543382745,5119.51807090389,0.00722577524422876,142.204653484015,50.9054828902792,0.999738752947482,0.0617411428775207,0.0327764497433277,0.522619605778721,0.0966117281417922,26.9476400714087
"PI426058","361","India",18,198.924320885315,43.314306110015,160.283431947891,3.89155574640079,1.19355358285999,10.9734651133296,1.62344794427483,323.792687161447,0.241754679481425,237.539498279015,30.7648894401679,121.482565094128,77.4785838038195,0.294568974090142,0.177347057731505,0.462342582260632,0.752515490312892,0.460799449139612,0.211789805538552,0.494523102736543,0.787384918368091,321.989421802771,38.6769155301058,13.9721517625146,2.51329976729482,134.207577046969,94.3607468679211,72.9534664712811,27.8114374561254,17.3350567825444,10.0487849029735,4037.2891422117,0.00730473762756847,140.155541647023,48.980635888389,0.999738752947482,0.0336327937753442,0.0221928304678932,0.546673342741965,0.0552793803218951,24.7202628485264
"PI426098","362","India",18,228.313359800119,43.2824565571777,186.042074669076,3.02335225218119,1.39720492382451,12.5361681777904,1.98189665252237,374.386979995166,0.240163475237997,243.105912353378,30.4716958939821,148.887158774603,78.0926726701555,0.290154860018522,0.173755853934956,0.439315567025495,0.752490780182444,0.464511110345981,0.218321283671536,0.488029388905675,0.792233847382944,412.869884706146,38.1566217369979,19.2323787336482,2.81155718744116,140.867348293657,96.7104632329556,82.1904162195102,29.5959468806651,19.6619296289079,9.54884589323828,4728.5802700706,0.0071655549647948,143.483861299541,51.3685534456903,0.999738752947482,0.0518433481233906,0.0313283679827606,0.562032957640003,0.084152157753118,25.5674404156404
"PI426109","363","India",18,249.47049326601,42.8297091239766,208.010526496977,3.11900657726693,1.54132331566994,14.2979019204385,2.35649440016726,378.721151200488,0.24670779832737,260.125602238257,32.0951004969279,173.707278537231,77.0958740094139,0.28516468523475,0.168077386011326,0.435393480292018,0.752274457993236,0.46096864912716,0.216048530286305,0.490310510366134,0.789647005760627,465.997708830508,37.7804428213444,21.5260521547593,3.05190899729772,144.735173086233,99.7408168804153,88.3808806654587,32.188915141895,22.3044282362488,9.47028639201712,5020.62844912955,0.00718299976435006,143.562499075682,50.6752777363257,0.999738752947482,0.0603714080055251,0.0294477806551678,0.5055263916634,0.0912538227353043,25.8019832544684
"PI426118","364","India",18,244.538660911174,44.789754909852,200.552897387187,2.6215612220403,1.68985945034927,13.0565810361574,1.95760862906182,412.14276219338,0.246634051231472,269.464564449074,33.0249508207698,155.772575560532,73.6398058808107,0.292772303108614,0.172456097083767,0.457121979972086,0.752832523688459,0.479465690318252,0.216652962364757,0.496555635644419,0.788754551107079,426.749174028412,39.7083234643325,17.9095216674511,3.00843841606932,151.034648726037,100.657400858242,88.7109806817767,34.1371136705709,20.7116558505579,9.13542229702163,5003.9036117849,0.00731089968696157,140.028263145113,51.9756244148783,0.999738752947482,0.0512939674156149,0.0282300362263393,0.525104838615142,0.080305603863944,26.7398932224455
"PI426127","365","India",18,241.783889507312,43.52882139509,198.98783477066,3.17184645245242,1.44212764840035,13.1163889145637,2.30220681963251,385.589575368816,0.243575877990335,259.423491005337,32.0453846239504,166.042058628829,76.0739867797702,0.27403645358109,0.167424819625176,0.444477383334276,0.753173538550547,0.469614014750843,0.218573339096121,0.491313969598856,0.790915150860636,420.264826897003,38.6031527821405,18.7867474656426,2.97987457138735,142.531331742588,99.4504018471625,85.078419226466,31.0219220653005,21.193843301064,9.34224754767025,4977.49017328105,0.00726718641772826,141.234328238849,50.8743102837754,0.999738752947482,0.0545724604354873,0.0277627353645055,0.508715111860236,0.0826681089593218,25.7650205196592
"PI426149","367","India",18,225.535010077564,44.5105720779835,182.007977838316,2.82710911591549,1.40506452670985,11.9672059980745,1.96623725104936,365.343738608966,0.247337381766815,269.083984465721,34.0992695693939,150.363758718099,79.4085882827405,0.284855322178902,0.16771741344461,0.448509640518268,0.752433585202629,0.462000388976113,0.217051864435613,0.49162348897839,0.790651403357756,422.657238138779,39.3083897701867,18.0062678543227,2.81751828408841,141.941513546877,100.105460629162,85.4490052489623,30.6566602756647,20.3818203627273,9.96855251149522,4635.83841152859,0.00717633091507691,143.791701545372,50.7363701880001,0.999738752947482,0.048824619340006,0.0266406119661913,0.520384131706637,0.0755587492888949,25.6813197765298
"PI427060","369","Pakistan",18,251.318285764294,42.3841581756745,210.082215471946,3.18067632139136,1.51767453696874,14.1170867548228,2.19414470029756,385.321281758378,0.242026266179591,252.151845093652,30.7360932433377,170.674540617256,81.3153973543848,0.295116023862931,0.159031858932145,0.47692351293422,0.752859768934011,0.470554211243034,0.219289745577629,0.492317271376947,0.785601565816108,464.615489071031,37.5296881131903,20.6865694406226,3.074430675263,139.8962740231,97.7165296189385,85.2492746743898,32.3770945477473,22.151436908443,9.66611657323251,5064.77901693791,0.00715418663736849,144.80087139387,51.7366009060456,0.999738752947482,0.0607804674601639,0.0329694668546549,0.518845076932802,0.0952069505651606,26.7565774273619
"TypeP","371","India",18,232.404906421343,43.1188490162884,190.672054571738,3.03786339173373,1.44719124795405,12.9014598235442,2.14273388995175,382.783217564255,0.243303104046086,252.743942876332,31.1403879507296,158.18483179383,76.5492400998248,0.279676691090983,0.166213585352598,0.435817610116721,0.752325552064072,0.46405361031574,0.216810480975143,0.490497914997798,0.788189298986752,423.407258821281,38.0095641732024,19.4970779334566,2.84662508414446,140.347578711145,97.1804306947127,82.9743887021635,30.6619306979707,20.8746910406657,9.42604460399652,4796.04281607254,0.00716801005780507,144.080792839131,49.8047792431413,0.999738752947482,0.0563728320459956,0.0281070621169594,0.509423937186397,0.0856784625460142,25.181249458271
